SOUID,DATE,TG,Q_TG,TN
135165,19811121,71,0,88
135165,19811122,74,0,72
135165,19811123,85,0,40
135165,19811124,53,0,20
135165,19811125,32,0,2
135165,19811126,32,0,2
135165,19811127,57,0,20
135165,19811128,52,0,50
135165,19811129,31,0,76
135165,19811130,18,0,85
135165,19811201,16,0,70
135165,19811202,11,0,78
135165,19811203,45,0,80
135165,19811204,48,0,80
135165,19811205,20,0,50
135165,19811206,12,0,-10
135165,19811207,-6,0,-5
135165,19811208,-50,0,10
135165,19811209,-51,0,32
135165,19811210,-20,0,32
135165,19811211,-8,0,40
135165,19811212,-29,0,35
135165,19811213,-55,0,48
135165,19811214,-19,0,28
135165,19811215,-63,0,10
135165,19811216,-109,0,18
135165,19811217,-138,0,20
135165,19811218,-64,0,-2
135165,19811219,-57,0,-9
135165,19811220,-67,0,-18
135165,19811221,-94,0,-12
135165,19811222,-45,0,-15
135165,19811223,-9,0,0
135165,19811224,2,0,18
135165,19811225,-12,0,31
135165,19811226,-47,0,13
135165,19811227,-106,0,18
135165,19811228,-40,0,28
135165,19811229,-10,0,-20
135165,19811230,11,0,-33
135165,19811231,15,0,-70
135165,19820101,12,0,-66
135165,19820102,5,0,-11
135165,19820103,19,0,0
135165,19820104,-12,0,-11
135165,19820105,-106,0,0
135165,19820106,-92,0,-36
135165,19820107,-115,0,-38
135165,19820108,-129,0,-65
135165,19820109,-125,0,-14
135165,19820110,-15,0,-16
135165,19820111,-11,0,-35
135165,19820112,-56,0,-60
135165,19820113,-44,0,25
135165,19820114,-33,0,8
135165,19820115,-45,0,26
135165,19820116,-26,0,48
135165,19820117,-39,0,10
135165,19820118,-40,0,10
135165,19820119,-54,0,-2
135165,19820120,-57,0,13
135165,19820121,-55,0,-10
135165,19820122,-35,0,-16
135165,19820123,-4,0,-50
135165,19820124,-8,0,-93
135165,19820125,2,0,-98
135165,19820126,16,0,-56
135165,19820127,-2,0,-56
135165,19820128,-13,0,-70
135165,19820129,8,0,-87
135165,19820130,23,0,-110
135165,19820131,-19,0,-115
135165,19820201,-52,0,-76
135165,19820202,-36,0,-87
135165,19820203,-24,0,-98
135165,19820204,-32,0,-96
135165,19820205,-20,0,-20
135165,19820206,10,0,-25
135165,19820207,19,0,-48
135165,19820208,0,0,-75
135165,19820209,11,0,-120
135165,19820210,35,0,-28
135165,19820211,30,0,-64
135165,19820212,16,0,-112
135165,19820213,13,0,-52
135165,19820214,5,0,-16
135165,19820215,-3,0,-25
135165,19820216,0,0,-50
135165,19820217,-12,0,-59
135165,19820218,-2,0,-60
135165,19820219,-12,0,-66
135165,19820220,-22,0,-72
135165,19820221,-24,0,-100
135165,19820222,-44,0,-118
135165,19820223,-42,0,-76
135165,19820224,-47,0,-64
135165,19820225,-37,0,-38
135165,19820226,-44,0,-10
135165,19820227,-16,0,5
135165,19820228,6,0,6
135165,19820301,36,0,-2
135165,19820302,34,0,-17
135165,19820303,30,0,-12
135165,19820304,38,0,6
135165,19820305,23,0,-18
135165,19820306,14,0,0
135165,19820307,14,0,0
135165,19820308,11,0,24
135165,19820309,15,0,3
135165,19820310,34,0,-2
135165,19820311,38,0,-10
135165,19820312,28,0,-10
135165,19820313,30,0,-10
135165,19820314,35,0,-10
135165,19820315,55,0,-14
135165,19820316,43,0,-23
135165,19820317,40,0,-33
135165,19820318,28,0,-18
135165,19820319,21,0,-15
135165,19820320,15,0,-1
135165,19820321,30,0,-1
135165,19820322,31,0,25
135165,19820323,39,0,53
135165,19820324,42,0,24
135165,19820325,65,0,4
135165,19820326,84,0,5
135165,19820327,83,0,8
135165,19820328,72,0,15
135165,19820329,41,0,-30
135165,19820330,34,0,-16
135165,19820331,46,0,10
135165,19820401,58,0,43
135165,19820402,75,0,37
135165,19820403,70,0,10
135165,19820404,80,0,38
135165,19820405,70,0,29
135165,19820406,88,0,12
135165,19820407,86,0,-2
135165,19820408,41,0,3
135165,19820409,34,0,-5
135165,19820410,42,0,-31
135165,19820411,43,0,0
135165,19820412,43,0,4
135165,19820413,43,0,30
135165,19820414,57,0,12
135165,19820415,76,0,34
135165,19820416,72,0,11
135165,19820417,72,0,4
135165,19820418,70,0,-20
135165,19820419,77,0,23
135165,19820420,67,0,36
135165,19820421,75,0,6
135165,19820422,85,0,22
135165,19820423,73,0,10
135165,19820424,78,0,17
135165,19820425,88,0,20
135165,19820426,89,0,-20
135165,19820427,81,0,47
135165,19820428,94,0,30
135165,19820429,67,0,49
135165,19820430,69,0,31
135165,19820501,82,0,30
135165,19820502,53,0,30
135165,19820503,71,0,68
135165,19820504,79,0,61
135165,19820505,80,0,72
135165,19820506,78,0,63
135165,19820507,65,0,72
135165,19820508,72,0,74
135165,19820509,81,0,64
135165,19820510,88,0,79
135165,19820511,88,0,64
135165,19820512,86,0,70
135165,19820513,105,0,29
135165,19820514,131,0,46
135165,19820515,142,0,51
135165,19820516,153,0,79
135165,19820517,162,0,66
135165,19820518,155,0,92
135165,19820519,99,0,71
135165,19820520,97,0,82
135165,19820521,104,0,80
135165,19820522,105,0,55
135165,19820523,114,0,60
135165,19820524,127,0,88
135165,19820525,134,0,90
135165,19820526,171,0,79
135165,19820527,187,0,108
135165,19820528,162,0,114
135165,19820529,133,0,105
135165,19820530,152,0,114
135165,19820531,170,0,84
135165,19820601,192,0,128
135165,19820602,211,0,114
135165,19820603,229,0,101
135165,19820604,234,0,67
135165,19820605,229,0,62
135165,19820606,200,0,69
135165,19820607,143,0,102
135165,19820608,161,0,99
135165,19820609,114,0,127
135165,19820610,107,0,129
135165,19820611,132,0,128
135165,19820612,142,0,124
135165,19820613,129,0,80
135165,19820614,82,0,134
135165,19820615,114,0,138
135165,19820616,129,0,99
135165,19820617,119,0,131
135165,19820618,135,0,122
135165,19820619,142,0,149
135165,19820620,148,0,166
135165,19820621,130,0,172
135165,19820622,141,0,166
135165,19820623,125,0,136
135165,19820624,126,0,123
135165,19820625,143,0,141
135165,19820626,134,0,136
135165,19820627,153,0,135
135165,19820628,143,0,110
135165,19820629,133,0,116
135165,19820630,142,0,113
135165,19820701,154,0,91
135165,19820702,152,0,108
135165,19820703,174,0,129
135165,19820704,154,0,106
135165,19820705,150,0,125
135165,19820706,141,0,94
135165,19820707,160,0,104
135165,19820708,178,0,88
135165,19820709,182,0,122
135165,19820710,182,0,149
135165,19820711,197,0,170
135165,19820712,193,0,152
135165,19820713,226,0,163
135165,19820714,213,0,139
135165,19820715,227,0,127
135165,19820716,223,0,120
135165,19820717,176,0,113
135165,19820718,185,0,136
135165,19820719,179,0,138
135165,19820720,195,0,136
135165,19820721,191,0,141
135165,19820722,192,0,130
135165,19820723,200,0,122
135165,19820724,206,0,125
135165,19820725,198,0,146
135165,19820726,179,0,144
135165,19820727,170,0,140
135165,19820728,189,0,126
135165,19820729,206,0,113
135165,19820730,210,0,129
135165,19820731,214,0,130
135165,19820801,217,0,112
135165,19820802,218,0,100
135165,19820803,213,0,155
135165,19820804,231,0,142
135165,19820805,240,0,132
135165,19820806,242,0,126
135165,19820807,247,0,160
135165,19820808,237,0,130
135165,19820809,202,0,129
135165,19820810,174,0,112
135165,19820811,181,0,135
135165,19820812,206,0,134
135165,19820813,185,0,125
135165,19820814,167,0,119
135165,19820815,167,0,140
135165,19820816,167,0,130
135165,19820817,174,0,115
135165,19820818,158,0,91
135165,19820819,162,0,132
135165,19820820,143,0,138
135165,19820821,147,0,98
135165,19820822,157,0,123
135165,19820823,158,0,146
135165,19820824,160,0,134
135165,19820825,155,0,98
135165,19820826,154,0,93
135165,19820827,163,0,107
135165,19820828,149,0,119
135165,19820829,143,0,124
135165,19820830,170,0,141
135165,19820831,164,0,130
135165,19820901,149,0,136
135165,19820902,141,0,160
135165,19820903,143,0,160
135165,19820904,164,0,158
135165,19820905,130,0,155
135165,19820906,101,0,116
135165,19820907,123,0,146
135165,19820908,157,0,130
135165,19820909,143,0,146
135165,19820910,142,0,153
135165,19820911,155,0,145
135165,19820912,125,0,132
135165,19820913,154,0,128
135165,19820914,143,0,125
135165,19820915,145,0,120
135165,19820916,157,0,126
135165,19820917,139,0,119
135165,19820918,138,0,100
135165,19820919,182,0,98
135165,19820920,180,0,46
135165,19820921,180,0,100
135165,19820922,135,0,99
135165,19820923,111,0,70
135165,19820924,132,0,98
135165,19820925,149,0,121
135165,19820926,163,0,108
135165,19820927,145,0,90
135165,19820928,146,0,71
135165,19820929,158,0,26
135165,19820930,154,0,63
135165,19821001,142,0,64
135165,19821002,131,0,71
135165,19821003,126,0,3
135165,19821004,109,0,30
135165,19821005,128,0,70
135165,19821006,133,0,48
135165,19821007,124,0,50
135165,19821008,118,0,50
135165,19821009,128,0,53
135165,19821010,106,0,58
135165,19821011,92,0,66
135165,19821012,90,0,87
135165,19821013,103,0,110
135165,19821014,108,0,94
135165,19821015,102,0,62
135165,19821016,90,0,113
135165,19821017,95,0,62
135165,19821018,96,0,57
135165,19821019,90,0,75
135165,19821020,115,0,90
135165,19821021,113,0,100
135165,19821022,125,0,90
135165,19821023,119,0,76
135165,19821024,104,0,102
135165,19821025,89,0,90
135165,19821026,104,0,75
135165,19821027,107,0,60
135165,19821028,72,0,66
135165,19821029,69,0,90
135165,19821030,89,0,110
135165,19821031,80,0,90
135165,19821101,97,0,78
135165,19821102,112,0,80
135165,19821103,98,0,50
135165,19821104,85,0,40
135165,19821105,10,0,76
135165,19821106,31,0,40
135165,19821107,47,0,51
135165,19821108,51,0,29
135165,19821109,104,0,23
135165,19821110,104,0,58
135165,19821111,106,0,57
135165,19821112,96,0,75
135165,19821113,85,0,60
135165,19821114,63,0,52
135165,19821115,57,0,20
135165,19821116,56,0,-23
135165,19821117,49,0,-21
135165,19821118,48,0,-3
135165,19821119,65,0,-6
135165,19821120,68,0,-38
135165,19821121,67,0,-38
135165,19821122,70,0,-56
135165,19821123,72,0,-10
135165,19821124,95,0,-17
135165,19821125,71,0,10
135165,19821126,74,0,25
135165,19821127,65,0,41
135165,19821128,62,0,38
135165,19821129,59,0,50
135165,19821130,31,0,41
135165,19821201,33,0,54
135165,19821202,18,0,52
135165,19821203,16,0,65
135165,19821204,15,0,65
135165,19821205,21,0,54
135165,19821206,48,0,36
135165,19821207,-4,0,9
135165,19821208,37,0,-14
135165,19821209,52,0,-20
135165,19821210,64,0,33
135165,19821211,50,0,8
135165,19821212,32,0,30
135165,19821213,4,0,37
135165,19821214,-12,0,12
135165,19821215,47,0,16
135165,19821216,48,0,45
135165,19821217,27,0,28
135165,19821218,16,0,30
135165,19821219,22,0,50
135165,19821220,35,0,68
135165,19821221,47,0,31
135165,19821222,40,0,30
135165,19821223,27,0,2
135165,19821224,18,0,-9
135165,19821225,38,0,6
135165,19821226,51,0,-7
135165,19821227,54,0,18
135165,19821228,36,0,56
135165,19821229,22,0,6
135165,19821230,25,0,-13
135165,19821231,38,0,-20
135165,19830101,33,0,0
135165,19830102,42,0,0
135165,19830103,25,0,6
135165,19830104,66,0,-22
135165,19830105,41,0,-70
135165,19830106,86,0,-20
135165,19830107,49,0,-27
135165,19830108,45,0,-30
135165,19830109,53,0,15
135165,19830110,60,0,-4
135165,19830111,67,0,0
135165,19830112,60,0,-10
135165,19830113,54,0,8
135165,19830114,30,0,12
135165,19830115,15,0,0
135165,19830116,32,0,-20
135165,19830117,66,0,-30
135165,19830118,50,0,-20
135165,19830119,6,0,-63
135165,19830120,8,0,-20
135165,19830121,69,0,-150
135165,19830122,72,0,-21
135165,19830123,50,0,-16
135165,19830124,26,0,-40
135165,19830125,45,0,9
135165,19830126,59,0,8
135165,19830127,75,0,4
135165,19830128,55,0,4
135165,19830129,59,0,13
135165,19830130,35,0,8
135165,19830131,32,0,16
135165,19830201,33,0,3
135165,19830202,5,0,0
135165,19830203,10,0,2
135165,19830204,16,0,2
135165,19830205,1,0,7
135165,19830206,10,0,10
135165,19830207,-4,0,8
135165,19830208,-23,0,-10
135165,19830209,-30,0,0
135165,19830210,-21,0,-9
135165,19830211,-17,0,-120
135165,19830212,-43,0,-74
135165,19830213,-48,0,-80
135165,19830214,-2,0,-114
135165,19830215,-21,0,-100
135165,19830216,4,0,-75
135165,19830217,-7,0,2
135165,19830218,3,0,-67
135165,19830219,4,0,-25
135165,19830220,-1,0,-76
135165,19830221,-30,0,-126
135165,19830222,5,0,-156
135165,19830223,11,0,-200
135165,19830224,3,0,-173
135165,19830225,2,0,-190
135165,19830226,-1,0,-177
135165,19830227,0,0,-30
135165,19830228,20,0,-200
135165,19830301,15,0,-150
135165,19830302,15,0,-149
135165,19830303,6,0,-82
135165,19830304,23,0,-26
135165,19830305,37,0,-10
135165,19830306,63,0,7
135165,19830307,53,0,-66
135165,19830308,64,0,-57
135165,19830309,63,0,-53
135165,19830310,69,0,-170
135165,19830311,29,0,-141
135165,19830312,16,0,-160
135165,19830313,23,0,-130
135165,19830314,36,0,-12
135165,19830315,68,0,5
135165,19830316,44,0,5
135165,19830317,45,0,-20
135165,19830318,65,0,-50
135165,19830319,49,0,-32
135165,19830320,36,0,-37
135165,19830321,56,0,-151
135165,19830322,25,0,-30
135165,19830323,39,0,-65
135165,19830324,49,0,25
135165,19830325,36,0,3
135165,19830326,33,0,1
135165,19830327,22,0,0
135165,19830328,32,0,11
135165,19830329,15,0,-10
135165,19830330,27,0,-34
135165,19830331,42,0,18
135165,19830401,59,0,0
135165,19830402,41,0,10
135165,19830403,40,0,15
135165,19830404,38,0,29
135165,19830405,34,0,22
135165,19830406,41,0,8
135165,19830407,52,0,39
135165,19830408,46,0,9
135165,19830409,60,0,-50
135165,19830410,50,0,3
135165,19830411,41,0,3
135165,19830412,40,0,6
135165,19830413,36,0,32
135165,19830414,52,0,30
135165,19830415,69,0,20
135165,19830416,57,0,-10
135165,19830417,93,0,27
135165,19830418,95,0,-10
135165,19830419,89,0,4
135165,19830420,66,0,35
135165,19830421,95,0,30
135165,19830422,98,0,7
135165,19830423,78,0,10
135165,19830424,83,0,8
135165,19830425,87,0,12
135165,19830426,91,0,20
135165,19830427,84,0,-10
135165,19830428,90,0,56
135165,19830429,110,0,82
135165,19830430,82,0,70
135165,19830501,92,0,54
135165,19830502,62,0,69
135165,19830503,58,0,66
135165,19830504,71,0,50
135165,19830505,91,0,70
135165,19830506,115,0,81
135165,19830507,107,0,74
135165,19830508,115,0,68
135165,19830509,97,0,74
135165,19830510,105,0,81
135165,19830511,85,0,42
135165,19830512,99,0,50
135165,19830513,117,0,68
135165,19830514,129,0,82
135165,19830515,125,0,31
135165,19830516,136,0,42
135165,19830517,134,0,48
135165,19830518,130,0,68
135165,19830519,140,0,59
135165,19830520,134,0,50
135165,19830521,152,0,41
135165,19830522,129,0,31
135165,19830523,125,0,54
135165,19830524,141,0,52
135165,19830525,137,0,65
135165,19830526,125,0,32
135165,19830527,123,0,25
135165,19830528,107,0,1
135165,19830529,117,0,78
135165,19830530,118,0,8
135165,19830531,123,0,42
135165,19830601,155,0,40
135165,19830602,173,0,51
135165,19830603,135,0,36
135165,19830604,122,0,97
135165,19830605,127,0,41
135165,19830606,118,0,95
135165,19830607,146,0,102
135165,19830608,165,0,46
135165,19830609,160,0,12
135165,19830610,137,0,30
135165,19830611,134,0,91
135165,19830612,157,0,79
135165,19830613,175,0,83
135165,19830614,157,0,54
135165,19830615,139,0,99
135165,19830616,134,0,103
135165,19830617,154,0,72
135165,19830618,174,0,88
135165,19830619,184,0,22
135165,19830620,193,0,51
135165,19830621,167,0,112
135165,19830622,132,0,101
135165,19830623,151,0,115
135165,19830624,191,0,138
135165,19830625,161,0,111
135165,19830626,164,0,119
135165,19830627,144,0,66
135165,19830628,125,0,74
135165,19830629,127,0,110
135165,19830630,150,0,121
135165,19830701,143,0,133
135165,19830702,148,0,69
135165,19830703,155,0,113
135165,19830704,153,0,116
135165,19830705,184,0,113
135165,19830706,203,0,120
135165,19830707,202,0,108
135165,19830708,200,0,111
135165,19830709,216,0,110
135165,19830710,232,0,94
135165,19830711,232,0,96
135165,19830712,233,0,122
135165,19830713,209,0,120
135165,19830714,201,0,116
135165,19830715,188,0,136
135165,19830716,176,0,164
135165,19830717,168,0,170
135165,19830718,202,0,172
135165,19830719,164,0,89
135165,19830720,133,0,78
135165,19830721,148,0,87
135165,19830722,173,0,129
135165,19830723,211,0,131
135165,19830724,201,0,149
135165,19830725,179,0,110
135165,19830726,204,0,112
135165,19830727,217,0,117
135165,19830728,189,0,126
135165,19830729,167,0,136
135165,19830730,171,0,138
135165,19830731,174,0,141
135165,19830801,225,0,168
135165,19830802,189,0,155
135165,19830803,158,0,150
135165,19830804,154,0,124
135165,19830805,160,0,141
135165,19830806,170,0,150
135165,19830807,179,0,132
135165,19830808,187,0,92
135165,19830809,193,0,65
135165,19830810,204,0,111
135165,19830811,202,0,92
135165,19830812,158,0,104
135165,19830813,151,0,102
135165,19830814,150,0,108
135165,19830815,172,0,136
135165,19830816,195,0,130
135165,19830817,160,0,92
135165,19830818,154,0,104
135165,19830819,178,0,141
135165,19830820,194,0,138
135165,19830821,189,0,104
135165,19830822,207,0,100
135165,19830823,204,0,155
135165,19830824,201,0,94
135165,19830825,178,0,78
135165,19830826,188,0,150
135165,19830827,184,0,164
135165,19830828,176,0,157
135165,19830829,173,0,137
135165,19830830,175,0,128
135165,19830831,163,0,133
135165,19830901,209,0,150
135165,19830902,198,0,153
135165,19830903,193,0,148
135165,19830904,160,0,140
135165,19830905,159,0,88
135165,19830906,125,0,118
135165,19830907,120,0,94
135165,19830908,129,0,113
135165,19830909,132,0,158
135165,19830910,145,0,132
135165,19830911,154,0,138
135165,19830912,135,0,154
135165,19830913,137,0,118
135165,19830914,134,0,84
135165,19830915,149,0,106
135165,19830916,145,0,111
135165,19830917,138,0,118
135165,19830918,144,0,114
135165,19830919,153,0,99
135165,19830920,147,0,115
135165,19830921,142,0,66
135165,19830922,121,0,55
135165,19830923,129,0,45
135165,19830924,147,0,69
135165,19830925,113,0,66
135165,19830926,131,0,108
135165,19830927,159,0,104
135165,19830928,121,0,46
135165,19830929,94,0,36
135165,19830930,77,0,135
135165,19831001,59,0,104
135165,19831002,100,0,86
135165,19831003,132,0,88
135165,19831004,142,0,71
135165,19831005,149,0,94
135165,19831006,116,0,78
135165,19831007,117,0,94
135165,19831008,98,0,95
135165,19831009,94,0,62
135165,19831010,95,0,100
135165,19831011,106,0,42
135165,19831012,102,0,120
135165,19831013,123,0,120
135165,19831014,132,0,122
135165,19831015,113,0,78
135165,19831016,117,0,40
135165,19831017,106,0,46
135165,19831018,101,0,46
135165,19831019,115,0,-30
135165,19831020,84,0,67
135165,19831021,88,0,70
135165,19831022,86,0,48
135165,19831023,87,0,56
135165,19831024,83,0,65
135165,19831025,58,0,62
135165,19831026,112,0,66
135165,19831027,108,0,52
135165,19831028,83,0,10
135165,19831029,30,0,-30
135165,19831030,65,0,38
135165,19831031,92,0,-34
135165,19831101,92,0,3
135165,19831102,87,0,-10
135165,19831103,69,0,4
135165,19831104,85,0,29
135165,19831105,95,0,56
135165,19831106,85,0,83
135165,19831107,86,0,76
135165,19831108,72,0,80
135165,19831109,70,0,76
135165,19831110,79,0,71
135165,19831111,21,0,58
135165,19831112,10,0,49
135165,19831113,-16,0,60
135165,19831114,27,0,15
135165,19831115,67,0,5
135165,19831116,37,0,6
135165,19831117,-11,0,-12
135165,19831118,42,0,-40
135165,19831119,31,0,11
135165,19831120,63,0,36
135165,19831121,27,0,3
135165,19831122,13,0,41
135165,19831123,6,0,55
135165,19831124,33,0,14
135165,19831125,37,0,-23
135165,19831126,88,0,8
135165,19831127,59,0,75
135165,19831128,8,0,36
135165,19831129,-23,0,-25
135165,19831130,-46,0,10
135165,19831201,-70,0,22
135165,19831202,-17,0,46
135165,19831203,11,0,62
135165,19831204,33,0,57
135165,19831205,50,0,32
135165,19831206,39,0,66
135165,19831207,13,0,37
135165,19831208,26,0,32
135165,19831209,39,0,10
