STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080905,31.1,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080906,26.7,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080907,31.1,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080908,30.0,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080909,31.1,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080910,27.8,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080911,21.1,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080912,25.6,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080913,27.8,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080914,31.7,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080915,30.6,22.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080916,28.9,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080917,19.4,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080918,22.8,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080919,25.0,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080920,22.2,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080921,20.0,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080922,22.8,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080923,25.0,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080924,22.2,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080925,21.7,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080926,15.0,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080927,18.3,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080928,20.0,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080929,26.1,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20080930,26.7,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081001,26.1,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081002,26.1,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081003,20.0,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081004,22.8,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081005,24.4,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081006,27.2,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081007,26.1,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081008,20.6,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081009,21.1,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081010,20.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081011,21.7,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081012,22.2,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081013,22.8,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081014,25.0,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081015,27.8,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081016,30.0,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081017,28.3,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081018,17.2,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081019,17.2,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081020,14.4,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081021,18.9,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081022,22.2,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081023,15.0,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081024,13.3,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081025,14.4,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081026,18.3,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081027,18.9,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081028,10.6,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081029,11.1,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081030,13.3,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081031,15.0,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081101,20.0,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081102,23.3,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081103,22.8,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081104,14.4,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081105,14.4,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081106,20.6,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081107,25.0,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081108,24.4,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081109,20.0,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081110,13.9,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081111,15.6,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081112,12.2,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081113,13.3,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081114,12.8,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081115,17.8,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081116,22.2,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081117,10.6,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081118,10.6,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081119,5.0,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081120,6.1,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081121,12.2,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081122,3.9,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081123,4.4,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081124,10.0,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081125,10.0,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081126,9.4,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081127,10.0,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081128,16.1,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081129,16.7,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081130,6.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081201,5.6,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081202,8.3,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081203,7.8,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081204,10.0,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081205,12.2,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081206,7.2,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081207,3.9,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081208,3.3,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081209,3.3,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081210,17.2,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081211,18.3,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081212,16.7,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081213,9.4,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081214,6.7,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081215,11.1,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081216,17.2,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081217,10.6,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081218,11.7,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081219,15.6,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081220,18.9,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081221,13.3,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081222,11.1,-8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081223,1.1,-8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081224,4.4,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081225,11.1,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081226,15.0,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081227,7.2,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081228,15.6,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081229,18.3,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081230,16.1,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20081231,16.7,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090101,10.6,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090102,3.9,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090103,5.6,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090104,13.9,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090105,11.7,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090106,16.1,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090107,6.1,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090108,16.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090109,8.3,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090110,8.3,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090111,13.3,7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090112,10.6,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090113,10.6,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090114,5.0,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090115,6.1,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090116,1.7,-11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090117,-3.9,-13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090118,2.2,-14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090119,5.6,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090120,7.2,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090121,7.2,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090122,7.2,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090123,10.0,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090124,15.6,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090125,11.7,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090126,2.8,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090127,6.1,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090128,2.8,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090129,13.9,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090130,9.4,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090131,6.7,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090201,6.7,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090202,15.6,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090203,16.1,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090204,6.7,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090205,0.6,-10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090206,0.6,-10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090207,11.7,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090208,20.6,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090209,20.6,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090210,18.3,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090211,20.6,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090212,19.4,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090213,17.2,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090214,18.9,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090215,15.0,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090216,15.0,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090217,6.1,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090218,8.3,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090219,9.4,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090220,10.0,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090221,5.0,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090222,10.0,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090223,7.2,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090224,4.4,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090225,6.7,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090226,12.8,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090227,17.8,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090228,15.0,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090301,9.4,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090302,0.6,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090303,0.0,-11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090304,1.7,-11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090305,7.2,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090306,14.4,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090307,20.6,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090308,25.0,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090309,25.6,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090310,26.1,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090311,26.1,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090312,25.6,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090313,8.9,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090314,3.9,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090315,3.9,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090316,7.2,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090317,7.8,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090318,14.4,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090319,18.9,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090320,21.7,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090321,14.4,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090322,14.4,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090323,18.9,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090324,17.2,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090325,12.8,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090326,7.2,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090327,11.1,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090328,14.4,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090329,13.9,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090330,19.4,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090331,18.3,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090401,18.3,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090402,14.4,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090403,16.1,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090404,22.2,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090405,22.2,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090406,26.7,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090407,19.4,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090408,8.3,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090409,13.3,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090410,18.9,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090411,20.0,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090412,22.2,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090413,17.2,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090414,16.1,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090415,12.8,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090416,17.2,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090417,17.2,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090418,22.8,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090419,26.1,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090420,21.1,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090421,23.9,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090422,20.6,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090423,17.2,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090424,24.4,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090425,30.6,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090426,31.1,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090427,30.6,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090428,29.4,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090429,26.7,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090430,23.9,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090501,18.9,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090502,25.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090503,25.6,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090504,25.0,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090505,26.1,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090506,13.9,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090507,23.3,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090508,27.2,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090509,24.4,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090510,30.0,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090511,25.6,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090512,13.3,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090513,22.8,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090514,21.7,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090515,25.6,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090516,24.4,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090517,26.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090518,18.3,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090519,17.2,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090520,20.0,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090521,23.3,8.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090522,26.1,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090523,26.7,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090524,27.2,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090525,24.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090526,27.2,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090527,24.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090528,26.7,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090529,30.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090530,28.3,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090531,27.8,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090601,29.4,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090602,27.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090603,32.2,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090604,31.1,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090605,26.7,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090606,20.0,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090607,25.0,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090608,27.2,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090609,30.6,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090610,31.7,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090611,31.7,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090612,27.2,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090613,30.0,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090614,29.4,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090615,27.2,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090616,28.3,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090617,19.4,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090618,23.3,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090619,30.6,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090620,30.6,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090621,32.2,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090622,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090623,29.4,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090624,29.4,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090625,30.6,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090626,32.2,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090627,32.2,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090628,32.2,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090629,30.6,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090630,30.6,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090701,30.6,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090702,30.6,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090703,31.1,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090704,27.2,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090705,29.4,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090706,21.7,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090707,26.7,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090708,30.6,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090709,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090710,26.7,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090711,26.1,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090712,30.6,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090713,32.8,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090714,29.4,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090715,28.3,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090716,30.6,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090717,30.6,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090718,32.8,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090719,27.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090720,28.3,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090721,23.3,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090722,26.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090723,31.7,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090724,31.1,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090725,31.1,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090726,33.9,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090727,34.4,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090728,32.2,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090729,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090730,28.9,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090731,32.2,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090801,30.6,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090802,31.1,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090803,27.2,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090804,31.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090805,32.8,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090806,34.4,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090807,28.9,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090808,30.6,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090809,32.2,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090810,35.0,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090811,36.7,21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090812,35.0,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090813,25.6,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090814,30.0,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090815,30.6,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090816,30.0,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,20090817,31.7,18.3
