"species","Year","Risk","Latitude","Longitude","group"
"Acer_rubrum",2013,13,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,27,30.445242,-84.306419,"Very High"
"Acer_rubrum",2013,15,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,14,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,10,30.445242,-84.306419,"Low"
"Acer_rubrum",2013,10,30.445242,-84.306419,"Low"
"Acer_rubrum",2013,13,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,1,30.445242,-84.306419,"Very Low"
"Acer_rubrum",2013,15,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,1,30.445242,-84.306419,"Very Low"
"Acer_rubrum",2013,21,30.445242,-84.306419,"High"
"Acer_rubrum",2013,14,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,21,30.445242,-84.306419,"High"
"Acer_rubrum",2013,6,30.445242,-84.306419,"Very Low"
"Acer_rubrum",2013,16,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,8,30.445242,-84.306419,"Low"
"Acer_rubrum",2013,16,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,8,30.445242,-84.306419,"Low"
"Acer_rubrum",2013,21,30.445242,-84.306419,"High"
"Acer_rubrum",2013,20,30.445242,-84.306419,"High"
"Acer_rubrum",2013,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2013,21,30.445242,-84.306419,"High"
"Acer_rubrum",2013,21,30.445242,-84.306419,"High"
"Acer_rubrum",2013,14,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2013,15,30.445242,-84.306419,"Medium"
"Acer_rubrum",2013,21,30.445242,-84.306419,"High"
"Acer_rubrum",2013,28,43.0774,-70.910919,"Very High"
"Acer_rubrum",2013,29,44.313301,-69.041382,"Very High"
"Acer_rubrum",2013,9,43.178947,-71.573128,"Low"
"Acer_rubrum",2013,9,43.178947,-71.573128,"Low"
"Acer_rubrum",2013,12,43.889069,-69.958221,"Low"
"Acer_rubrum",2013,10,44.001389,-70.070938,"Low"
"Acer_rubrum",2013,9,41.712704,-70.077248,"Low"
"Acer_rubrum",2013,7,30.440994,-84.295021,"Low"
"Acer_rubrum",2013,7,30.464928,-84.385742,"Low"
"Acer_rubrum",2013,28,30.464928,-84.385742,"Very High"
"Acer_rubrum",2013,14,30.444012,-84.304497,"Medium"
"Acer_rubrum",2013,7,35.055672,-82.784576,"Low"
"Acer_rubrum",2013,4,43.373749,-73.782425,"Very Low"
"Acer_rubrum",2013,13,30.464928,-84.385742,"Medium"
"Acer_rubrum",2013,21,30.440758,-84.290817,"High"
"Acer_rubrum",2013,5,37.230103,-80.419609,"Very Low"
"Acer_rubrum",2013,12,43.889069,-69.958221,"Low"
"Acer_rubrum",2013,8,41.78344,-73.732552,"Low"
"Acer_rubrum",2013,28,37.228188,-80.423065,"Very High"
"Acer_rubrum",2013,14,37.228859,-80.424232,"Medium"
"Acer_rubrum",2013,21,43.096924,-70.950233,"High"
"Acer_rubrum",2013,21,34.775036,-85.003891,"High"
"Acer_rubrum",2013,7,39.006413,-77.244789,"Low"
"Acer_rubrum",2013,7,39.006413,-77.244789,"Low"
"Acer_rubrum",2013,27,39.006413,-77.244789,"Very High"
"Acer_rubrum",2013,21,40.860519,-73.878189,"High"
"Acer_rubrum",2013,7,40.860531,-73.878441,"Low"
"Acer_rubrum",2013,7,40.860531,-73.878441,"Low"
"Acer_rubrum",2014,3,43.08535,-70.69133,"Very Low"
"Acer_rubrum",2014,19,42.304653,-83.70118,"High"
"Acer_rubrum",2014,16,42.283501,-83.771729,"Medium"
"Acer_rubrum",2014,23,34.750793,-82.344971,"High"
"Acer_rubrum",2014,9,45.407852,-93.199257,"Low"
"Acer_rubrum",2014,9,45.407852,-93.199257,"Low"
"Acer_rubrum",2014,9,45.407852,-93.199257,"Low"
"Acer_rubrum",2014,10,40.866283,-73.875717,"Low"
"Acer_rubrum",2014,10,40.866283,-73.875717,"Low"
"Acer_rubrum",2014,15,40.866283,-73.875717,"Medium"
"Acer_rubrum",2014,9,45.425339,-93.186249,"Low"
"Acer_rubrum",2014,7,41.78344,-73.732552,"Low"
"Acer_rubrum",2014,6,40.862221,-73.875191,"Very Low"
"Acer_rubrum",2014,21,40.862221,-73.875191,"High"
"Acer_rubrum",2014,9,40.862221,-73.875191,"Low"
"Acer_rubrum",2014,16,40.862221,-73.875191,"Medium"
"Acer_rubrum",2014,8,42.382767,-85.343567,"Low"
"Acer_rubrum",2014,26,41.437077,-81.864555,"Very High"
"Acer_rubrum",2014,8,36.902622,-76.206039,"Low"
"Acer_rubrum",2014,10,36.904579,-76.19651,"Low"
"Acer_rubrum",2014,8,36.90799,-76.196022,"Low"
"Acer_rubrum",2014,7,45.195858,-70.45369,"Low"
"Acer_rubrum",2014,3,43.692337,-70.270424,"Very Low"
"Acer_rubrum",2014,11,43.692337,-70.270424,"Low"
"Acer_rubrum",2014,7,45.195858,-70.45369,"Low"
"Acer_rubrum",2014,6,43.348259,-70.546036,"Very Low"
"Acer_rubrum",2014,7,43.012966,-73.649918,"Low"
"Acer_rubrum",2014,8,35.586998,-83.074631,"Low"
"Acer_rubrum",2014,14,43.012966,-73.649918,"Medium"
"Acer_rubrum",2014,14,43.012966,-73.649918,"Medium"
"Acer_rubrum",2014,26,41.256149,-73.457321,"Very High"
"Acer_rubrum",2014,26,41.256149,-73.457321,"Very High"
"Acer_rubrum",2014,26,41.256149,-73.457321,"Very High"
"Acer_rubrum",2014,9,35.890881,-82.821213,"Low"
"Acer_rubrum",2014,9,35.890881,-82.821213,"Low"
"Acer_rubrum",2014,9,35.890881,-82.821213,"Low"
"Acer_rubrum",2014,11,35.889709,-82.832863,"Low"
"Acer_rubrum",2014,30,35.889709,-82.832863,"Very High"
"Acer_rubrum",2014,11,35.889709,-82.832863,"Low"
"Acer_rubrum",2014,4,44.269394,-70.102585,"Very Low"
"Acer_rubrum",2014,13,44.980476,-93.142731,"Medium"
"Acer_rubrum",2014,13,44.980476,-93.142731,"Medium"
"Acer_rubrum",2014,13,44.980476,-93.142731,"Medium"
"Acer_rubrum",2014,13,44.980476,-93.142731,"Medium"
"Acer_rubrum",2014,13,44.980476,-93.142731,"Medium"
"Acer_rubrum",2014,6,43.348259,-70.546036,"Very Low"
"Acer_rubrum",2014,3,43.348259,-70.546036,"Very Low"
"Acer_rubrum",2014,27,35.520927,-83.309875,"Very High"
"Acer_rubrum",2014,8,44.255665,-71.250465,"Low"
"Acer_rubrum",2014,2,44.255665,-71.250465,"Very Low"
"Acer_rubrum",2014,28,35.640625,-83.689034,"Very High"
"Acer_rubrum",2014,23,35.640625,-83.689034,"High"
"Acer_rubrum",2014,7,35.642353,-83.687431,"Low"
"Acer_rubrum",2014,20,35.642353,-83.687431,"High"
"Acer_rubrum",2014,14,35.642799,-83.695915,"Medium"
"Acer_rubrum",2014,4,43.999718,-69.55117,"Very Low"
"Acer_rubrum",2014,7,44.394394,-69.311577,"Low"
"Acer_rubrum",2014,14,30.445242,-84.306419,"Medium"
"Acer_rubrum",2014,14,30.445242,-84.306419,"Medium"
"Acer_rubrum",2014,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2014,10,43.078892,-85.627914,"Low"
"Acer_rubrum",2014,5,41.712704,-70.077248,"Very Low"
"Acer_rubrum",2014,13,40.412285,-76.924904,"Medium"
"Acer_rubrum",2014,7,41.78344,-73.732552,"Low"
"Acer_rubrum",2014,15,41.78344,-73.732552,"Medium"
"Acer_rubrum",2014,15,35.520927,-83.309875,"Medium"
"Acer_rubrum",2014,14,44.272942,-73.947464,"Medium"
"Acer_rubrum",2014,9,43.94474,-69.706696,"Low"
"Acer_rubrum",2014,16,44.934368,-93.196716,"Medium"
"Acer_rubrum",2014,6,39.006413,-77.244789,"Very Low"
"Acer_rubrum",2014,23,46.819019,-92.060463,"High"
"Acer_rubrum",2014,11,40.150265,-77.12635,"Low"
"Acer_rubrum",2014,28,43.015816,-88.476479,"Very High"
"Acer_rubrum",2014,4,41.211025,-73.826889,"Very Low"
"Acer_rubrum",2014,29,35.533974,-82.664558,"Very High"
"Acer_rubrum",2014,15,42.091614,-71.399452,"Medium"
"Acer_rubrum",2014,27,37.22897,-80.420212,"Very High"
"Acer_rubrum",2014,3,37.224335,-80.417458,"Very Low"
"Acer_rubrum",2014,28,37.224499,-80.423355,"Very High"
"Acer_rubrum",2014,26,41.745537,-74.119392,"Very High"
"Acer_rubrum",2014,25,41.745537,-74.119392,"Very High"
"Acer_rubrum",2014,27,37.254868,-79.986374,"Very High"
"Acer_rubrum",2014,11,37.254868,-79.986374,"Low"
"Acer_rubrum",2014,3,40.466507,-86.958763,"Very Low"
"Acer_rubrum",2014,16,35.708954,-82.61364,"Medium"
"Acer_rubrum",2014,24,42.936153,-73.433449,"High"
"Acer_rubrum",2014,7,37.229572,-80.41394,"Low"
"Acer_rubrum",2014,10,43.779648,-69.934822,"Low"
"Acer_rubrum",2014,7,43.582722,-70.700516,"Low"
"Acer_rubrum",2014,21,43.581402,-70.702042,"High"
"Acer_rubrum",2014,14,44.065788,-69.61438,"Medium"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,11,41.185341,-73.622284,"Low"
"Acer_rubrum",2014,4,37.286224,-79.996513,"Very Low"
"Acer_rubrum",2014,2,37.288376,-79.991364,"Very Low"
"Acer_rubrum",2014,11,37.288376,-79.991364,"Low"
"Acer_rubrum",2014,7,41.78577,-73.731003,"Low"
"Acer_rubrum",2014,7,41.78577,-73.731003,"Low"
"Acer_rubrum",2014,7,37.286224,-79.996513,"Low"
"Acer_rubrum",2014,7,44.167084,-71.385849,"Low"
"Acer_rubrum",2014,7,44.167084,-71.385849,"Low"
"Acer_rubrum",2014,7,44.171883,-71.385483,"Low"
"Acer_rubrum",2014,7,44.171883,-71.385483,"Low"
"Acer_rubrum",2014,7,44.171883,-71.385483,"Low"
"Acer_rubrum",2014,22,45.031456,-93.175041,"High"
"Acer_rubrum",2014,5,44.399731,-68.724075,"Very Low"
"Acer_rubrum",2014,9,42.079826,-71.043442,"Low"
"Acer_rubrum",2014,7,44.171101,-71.386131,"Low"
"Acer_rubrum",2014,12,44.262901,-71.252998,"Low"
"Acer_rubrum",2014,2,44.25832,-71.253502,"Very Low"
"Acer_rubrum",2014,8,44.25832,-71.253502,"Low"
"Acer_rubrum",2014,8,44.258659,-71.252998,"Low"
"Acer_rubrum",2014,2,44.258659,-71.252998,"Very Low"
"Acer_rubrum",2014,10,41.211025,-73.826889,"Low"
"Acer_rubrum",2014,7,41.211025,-73.826889,"Low"
"Acer_rubrum",2014,4,41.211025,-73.826889,"Very Low"
"Acer_rubrum",2014,8,44.261089,-71.253601,"Low"
"Acer_rubrum",2014,2,44.26144,-71.252998,"Very Low"
"Acer_rubrum",2014,8,44.26144,-71.252998,"Low"
"Acer_rubrum",2014,20,44.262901,-71.252998,"High"
"Acer_rubrum",2014,8,44.25832,-71.253502,"Low"
"Acer_rubrum",2014,20,44.25872,-71.2537,"High"
"Acer_rubrum",2014,1,40.558731,-75.403259,"Very Low"
"Acer_rubrum",2014,1,30.794411,-86.533607,"Very Low"
"Acer_rubrum",2014,1,30.794411,-86.533607,"Very Low"
"Acer_rubrum",2015,4,43.08535,-70.69133,"Very Low"
"Acer_rubrum",2015,17,42.304653,-83.70118,"Medium"
"Acer_rubrum",2015,21,42.011166,-88.503304,"High"
"Acer_rubrum",2015,7,45.407852,-93.199257,"Low"
"Acer_rubrum",2015,7,45.407852,-93.199257,"Low"
"Acer_rubrum",2015,7,45.407852,-93.199257,"Low"
"Acer_rubrum",2015,4,40.866283,-73.875717,"Very Low"
"Acer_rubrum",2015,4,40.866283,-73.875717,"Very Low"
"Acer_rubrum",2015,14,45.425339,-93.186249,"Medium"
"Acer_rubrum",2015,7,40.862221,-73.875191,"Low"
"Acer_rubrum",2015,7,40.862221,-73.875191,"Low"
"Acer_rubrum",2015,7,40.862221,-73.875191,"Low"
"Acer_rubrum",2015,11,42.382767,-85.343567,"Low"
"Acer_rubrum",2015,7,47.515331,-93.470726,"Low"
"Acer_rubrum",2015,7,45.402004,-93.204147,"Low"
"Acer_rubrum",2015,7,47.515331,-93.470726,"Low"
"Acer_rubrum",2015,7,47.515331,-93.470726,"Low"
"Acer_rubrum",2015,8,45.195858,-70.45369,"Low"
"Acer_rubrum",2015,2,43.692337,-70.270424,"Very Low"
"Acer_rubrum",2015,2,43.692337,-70.270424,"Very Low"
"Acer_rubrum",2015,8,45.195858,-70.45369,"Low"
"Acer_rubrum",2015,11,43.348259,-70.546036,"Low"
"Acer_rubrum",2015,7,43.012966,-73.649918,"Low"
"Acer_rubrum",2015,10,35.586998,-83.074631,"Low"
"Acer_rubrum",2015,7,35.586998,-83.074631,"Low"
"Acer_rubrum",2015,7,43.012966,-73.649918,"Low"
"Acer_rubrum",2015,14,41.256149,-73.457321,"Medium"
"Acer_rubrum",2015,8,35.890881,-82.821213,"Low"
"Acer_rubrum",2015,8,35.890881,-82.821213,"Low"
"Acer_rubrum",2015,7,44.980476,-93.142731,"Low"
"Acer_rubrum",2015,7,44.980476,-93.142731,"Low"
"Acer_rubrum",2015,7,44.980476,-93.142731,"Low"
"Acer_rubrum",2015,7,44.980476,-93.142731,"Low"
"Acer_rubrum",2015,7,44.980476,-93.142731,"Low"
"Acer_rubrum",2015,16,43.051842,-77.256432,"Medium"
"Acer_rubrum",2015,6,43.348259,-70.546036,"Very Low"
"Acer_rubrum",2015,7,43.348259,-70.546036,"Low"
"Acer_rubrum",2015,14,35.688751,-83.501083,"Medium"
"Acer_rubrum",2015,14,35.688751,-83.501083,"Medium"
"Acer_rubrum",2015,22,35.688751,-83.501083,"High"
"Acer_rubrum",2015,5,44.255665,-71.250465,"Very Low"
"Acer_rubrum",2015,7,35.642353,-83.687431,"Low"
"Acer_rubrum",2015,6,35.644516,-83.68988,"Very Low"
"Acer_rubrum",2015,6,35.644516,-83.68988,"Very Low"
"Acer_rubrum",2015,6,35.644516,-83.68988,"Very Low"
"Acer_rubrum",2015,6,35.644516,-83.68988,"Very Low"
"Acer_rubrum",2015,12,43.999718,-69.55117,"Low"
"Acer_rubrum",2015,4,40.866283,-73.875717,"Very Low"
"Acer_rubrum",2015,20,30.445242,-84.306419,"High"
"Acer_rubrum",2015,20,30.445242,-84.306419,"High"
"Acer_rubrum",2015,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2015,22,30.445242,-84.306419,"High"
"Acer_rubrum",2015,21,30.445242,-84.306419,"High"
"Acer_rubrum",2015,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2015,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2015,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2015,7,30.445242,-84.306419,"Low"
"Acer_rubrum",2015,4,43.078892,-85.627914,"Very Low"
"Acer_rubrum",2015,20,40.412285,-76.924904,"High"
"Acer_rubrum",2015,20,40.412285,-76.924904,"High"
"Acer_rubrum",2015,3,44.272942,-73.947464,"Very Low"
"Acer_rubrum",2015,10,44.934368,-93.196716,"Low"
"Acer_rubrum",2015,9,35.632,-83.045654,"Low"
"Acer_rubrum",2015,24,35.664433,-83.59095,"High"
"Acer_rubrum",2015,6,35.664433,-83.59095,"Very Low"
"Acer_rubrum",2015,20,35.633415,-83.941086,"High"
"Acer_rubrum",2015,17,40.150265,-77.12635,"Medium"
"Acer_rubrum",2015,30,41.745537,-74.119392,"Very High"
"Acer_rubrum",2015,18,40.466507,-86.958763,"Medium"
"Acer_rubrum",2015,3,35.848007,-78.551338,"Very Low"
"Acer_rubrum",2015,22,42.936153,-73.433449,"High"
"Acer_rubrum",2015,11,40.148293,-77.125366,"Low"
"Acer_rubrum",2015,11,40.148293,-77.125366,"Low"
"Acer_rubrum",2015,23,35.770512,-83.111603,"High"
"Acer_rubrum",2015,6,43.582722,-70.700516,"Very Low"
"Acer_rubrum",2015,15,43.582722,-70.700516,"Medium"
"Acer_rubrum",2015,8,42.020794,-74.243362,"Low"
"Acer_rubrum",2015,1,41.78577,-73.731003,"Very Low"
"Acer_rubrum",2015,4,41.78577,-73.731003,"Very Low"
"Acer_rubrum",2015,3,44.167084,-71.385849,"Very Low"
"Acer_rubrum",2015,10,44.167084,-71.385849,"Low"
"Acer_rubrum",2015,7,44.171883,-71.385483,"Low"
"Acer_rubrum",2015,10,44.171883,-71.385483,"Low"
"Acer_rubrum",2015,10,44.171883,-71.385483,"Low"
"Acer_rubrum",2015,5,45.031456,-93.175041,"Very Low"
"Acer_rubrum",2015,5,44.25832,-71.253502,"Very Low"
"Acer_rubrum",2015,5,44.258659,-71.252998,"Very Low"
"Acer_rubrum",2015,12,41.211025,-73.826889,"Low"
"Acer_rubrum",2015,3,41.211025,-73.826889,"Very Low"
"Acer_rubrum",2015,5,44.26144,-71.252998,"Very Low"
"Acer_rubrum",2015,5,44.25832,-71.253502,"Very Low"
"Acer_rubrum",2015,8,42.515305,-74.140076,"Low"
"Acer_rubrum",2015,2,30.794411,-86.533607,"Very Low"
"Acer_rubrum",2015,4,30.794411,-86.533607,"Very Low"
"Acer_rubrum",2015,7,42.365437,-71.258598,"Low"
"Acer_rubrum",2015,11,42.365437,-71.258598,"Low"
"Acer_rubrum",2015,3,42.365437,-71.258598,"Very Low"
"Acer_rubrum",2015,30,42.365437,-71.258598,"Very High"
"Acer_rubrum",2015,17,42.365437,-71.258598,"Medium"
"Acer_rubrum",2015,21,35.485004,-82.534576,"High"
"Acer_rubrum",2015,16,35.353306,-83.195366,"Medium"
"Acer_rubrum",2015,8,35.485004,-82.534576,"Low"
"Acer_rubrum",2015,27,35.485004,-82.534576,"Very High"
"Acer_rubrum",2015,7,44.881065,-93.290176,"Low"
"Acer_rubrum",2015,4,37.220814,-80.416328,"Very Low"
"Acer_rubrum",2015,14,46.821312,-92.080917,"Medium"
"Acer_rubrum",2015,13,37.230656,-80.419464,"Medium"
"Acer_rubrum",2015,2,34.836891,-92.405724,"Very Low"
"Acer_rubrum",2015,3,37.224689,-80.417587,"Very Low"
"Acer_rubrum",2015,5,42.096577,-71.394127,"Very Low"
"Acer_rubrum",2015,12,42.366829,-71.257408,"Low"
"Acer_rubrum",2015,20,41.81728,-70.980988,"High"
"Acer_rubrum",2015,24,41.81728,-70.980988,"High"
"Acer_rubrum",2015,4,42.366829,-71.257408,"Very Low"
"Acer_rubrum",2015,26,42.366829,-71.257408,"Very High"
"Acer_rubrum",2015,8,42.366829,-71.257408,"Low"
"Acer_rubrum",2015,14,42.366829,-71.257408,"Medium"
"Acer_rubrum",2015,3,42.366829,-71.257408,"Very Low"
"Acer_rubrum",2015,14,42.366829,-71.257408,"Medium"
"Acer_rubrum",2015,8,39.063416,-79.418045,"Low"
"Acer_rubrum",2015,4,43.631424,-72.520554,"Very Low"
"Acer_rubrum",2015,9,43.582722,-70.700516,"Low"
"Acer_rubrum",2015,9,43.582722,-70.700516,"Low"
"Acer_rubrum",2015,6,43.582722,-70.700516,"Very Low"
"Acer_rubrum",2015,22,43.629955,-72.523888,"High"
"Acer_rubrum",2015,3,44.892937,-68.723961,"Very Low"
"Acer_rubrum",2015,8,42.020794,-74.243362,"Low"
"Acer_rubrum",2015,23,39.071899,-79.475601,"High"
"Acer_rubrum",2015,20,39.027,-79.474701,"High"
"Acer_rubrum",2015,8,42.456135,-72.344215,"Low"
"Acer_rubrum",2015,5,44.892937,-68.723961,"Very Low"
"Acer_rubrum",2015,18,37.226276,-80.422798,"Medium"
"Acer_rubrum",2015,5,42.448402,-72.345314,"Very Low"
"Acer_rubrum",2015,14,42.418087,-72.345901,"Medium"
"Acer_saccharinum",2012,7,31.715519,-82.937538,"Low"
"Acer_saccharinum",2012,7,42.020241,-73.908508,"Low"
"Acer_saccharinum",2013,5,44.982697,-93.158249,"Very Low"
"Acer_saccharinum",2013,14,44.903229,-93.217445,"Medium"
"Acer_saccharinum",2013,7,37.225456,-80.424103,"Low"
"Acer_saccharinum",2013,9,40.86668,-73.878731,"Low"
"Acer_saccharinum",2014,4,44.982697,-93.158249,"Very Low"
"Acer_saccharinum",2014,4,44.982697,-93.158249,"Very Low"
"Acer_saccharinum",2014,6,44.903229,-93.217445,"Very Low"
"Acer_saccharinum",2014,3,39.638901,-79.875755,"Very Low"
"Acer_saccharinum",2014,5,40.709988,-81.885353,"Very Low"
"Acer_saccharinum",2014,22,45.031456,-93.175041,"High"
"Acer_saccharinum",2015,12,44.903229,-93.217445,"Low"
"Acer_saccharinum",2015,7,44.881065,-93.290176,"Low"
"Acer_saccharinum",2015,5,45.031456,-93.175041,"Very Low"
"Acer_saccharinum",2015,13,40.866119,-73.879341,"Medium"
"Acer_saccharinum",2015,14,44.934433,-93.282776,"Medium"
"Acer_saccharum",2010,2,43.08535,-70.69133,"Very Low"
"Acer_saccharum",2010,8,44.34095,-72.46122,"Low"
"Acer_saccharum",2010,13,43.970085,-74.21788,"Medium"
"Acer_saccharum",2010,9,45.177551,-89.848251,"Low"
"Acer_saccharum",2010,5,39.973316,-82.802826,"Very Low"
"Acer_saccharum",2010,12,37.229572,-80.41394,"Low"
"Acer_saccharum",2010,12,37.229572,-80.41394,"Low"
"Acer_saccharum",2010,4,37.229572,-80.41394,"Very Low"
"Acer_saccharum",2010,5,37.227047,-80.421585,"Very Low"
"Acer_saccharum",2010,5,37.227047,-80.421585,"Very Low"
"Acer_saccharum",2010,7,37.227047,-80.421585,"Low"
"Acer_saccharum",2010,8,37.230145,-80.419464,"Low"
"Acer_saccharum",2010,3,37.229122,-80.421677,"Very Low"
"Acer_saccharum",2010,1,37.231236,-80.419174,"Very Low"
"Acer_saccharum",2010,8,37.231236,-80.419174,"Low"
"Acer_saccharum",2010,6,37.231236,-80.419174,"Very Low"
"Acer_saccharum",2010,8,42.168682,-88.354767,"Low"
"Acer_saccharum",2010,3,37.231167,-80.421295,"Very Low"
"Acer_saccharum",2010,3,37.227661,-80.422279,"Very Low"
"Acer_saccharum",2010,1,37.227661,-80.422279,"Very Low"
"Acer_saccharum",2010,5,37.227661,-80.422279,"Very Low"
"Acer_saccharum",2010,5,37.227566,-80.422112,"Very Low"
"Acer_saccharum",2010,7,37.227619,-80.422264,"Low"
"Acer_saccharum",2010,5,37.227619,-80.422264,"Very Low"
"Acer_saccharum",2010,5,37.227619,-80.422264,"Very Low"
"Acer_saccharum",2010,5,37.229576,-80.421425,"Very Low"
"Acer_saccharum",2010,5,37.229576,-80.421425,"Very Low"
"Acer_saccharum",2010,5,37.229576,-80.421425,"Very Low"
"Acer_saccharum",2011,20,43.08535,-70.69133,"High"
"Acer_saccharum",2011,4,45.589771,-122.733177,"Very Low"
"Acer_saccharum",2011,7,43.631012,-70.406815,"Low"
"Acer_saccharum",2011,7,43.81361,-69.95771,"Low"
"Acer_saccharum",2011,7,44.846272,-68.698929,"Low"
"Acer_saccharum",2011,13,35.640625,-83.689034,"Medium"
"Acer_saccharum",2011,11,35.639874,-83.687721,"Low"
"Acer_saccharum",2011,18,35.639874,-83.687721,"Medium"
"Acer_saccharum",2011,11,35.637402,-83.698807,"Low"
"Acer_saccharum",2012,5,43.08535,-70.69133,"Very Low"
"Acer_saccharum",2012,4,43.08535,-70.69133,"Very Low"
"Acer_saccharum",2012,3,43.08535,-70.69133,"Very Low"
"Acer_saccharum",2012,15,40.710247,-77.956192,"Medium"
"Acer_saccharum",2012,14,40.680683,-75.504723,"Medium"
"Acer_saccharum",2012,13,43.81361,-69.95771,"Medium"
"Acer_saccharum",2012,10,44.846272,-68.698929,"Low"
"Acer_saccharum",2012,10,45.704201,-95.018402,"Low"
"Acer_saccharum",2012,8,43.713066,-72.282486,"Low"
"Acer_saccharum",2012,14,43.634319,-72.249023,"Medium"
"Acer_saccharum",2012,7,43.698803,-72.292709,"Low"
"Acer_saccharum",2012,20,46.709736,-67.904266,"High"
"Acer_saccharum",2012,16,46.709736,-67.904266,"Medium"
"Acer_saccharum",2012,23,46.709736,-67.904266,"High"
"Acer_saccharum",2012,7,43.726032,-72.142914,"Low"
"Acer_saccharum",2012,7,43.012966,-73.649918,"Low"
"Acer_saccharum",2012,7,43.012966,-73.649918,"Low"
"Acer_saccharum",2012,21,41.712025,-72.525688,"High"
"Acer_saccharum",2012,6,42.546036,-71.3545,"Very Low"
"Acer_saccharum",2012,1,42.633743,-72.260681,"Very Low"
"Acer_saccharum",2012,1,42.633743,-72.260681,"Very Low"
"Acer_saccharum",2012,7,41.256451,-73.456291,"Low"
"Acer_saccharum",2012,7,41.256451,-73.456291,"Low"
"Acer_saccharum",2012,11,35.639874,-83.687721,"Low"
"Acer_saccharum",2012,6,35.637402,-83.698807,"Very Low"
"Acer_saccharum",2012,8,40.710247,-77.956192,"Low"
"Acer_saccharum",2012,21,40.710247,-77.956192,"High"
"Acer_saccharum",2012,13,40.710247,-77.956192,"Medium"
"Acer_saccharum",2012,7,40.710247,-77.956192,"Low"
"Acer_saccharum",2013,6,43.08535,-70.69133,"Very Low"
"Acer_saccharum",2013,6,41.78344,-73.732552,"Very Low"
"Acer_saccharum",2013,17,43.81361,-69.95771,"Medium"
"Acer_saccharum",2013,2,45.704201,-95.018402,"Very Low"
"Acer_saccharum",2013,17,43.012966,-73.649918,"Medium"
"Acer_saccharum",2013,24,43.012966,-73.649918,"High"
"Acer_saccharum",2013,9,42.546036,-71.3545,"Low"
"Acer_saccharum",2013,10,43.09248,-73.591904,"Low"
"Acer_saccharum",2013,10,43.09248,-73.591904,"Low"
"Acer_saccharum",2013,6,43.6133,-72.54509,"Very Low"
"Acer_saccharum",2013,8,43.6133,-72.54509,"Low"
"Acer_saccharum",2013,7,35.640373,-83.692863,"Low"
"Acer_saccharum",2013,21,35.640373,-83.692863,"High"
"Acer_saccharum",2013,9,35.640373,-83.692863,"Low"
"Acer_saccharum",2013,3,35.637402,-83.698807,"Very Low"
"Acer_saccharum",2013,3,35.637402,-83.698807,"Very Low"
"Acer_saccharum",2013,7,37.231773,-80.420174,"Low"
"Acer_saccharum",2013,10,44.227024,-69.592491,"Low"
"Acer_saccharum",2013,7,42.73381,-90.48497,"Low"
"Acer_saccharum",2013,20,42.602543,-83.250992,"High"
"Acer_saccharum",2013,28,43.0774,-70.910919,"Very High"
"Acer_saccharum",2013,6,38.260456,-85.7995,"Very Low"
"Acer_saccharum",2013,28,44.303371,-69.032036,"Very High"
"Acer_saccharum",2013,5,42.673229,-85.680176,"Very Low"
"Acer_saccharum",2013,4,43.373749,-73.782425,"Very Low"
"Acer_saccharum",2013,8,41.78344,-73.732552,"Low"
"Acer_saccharum",2013,6,41.78344,-73.732552,"Very Low"
"Acer_saccharum",2013,3,40.16888,-80.241081,"Very Low"
